Galaxy,r_kpc,Vobs_kms,e_Vobs_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBbul,source_file,line_no,n_columns,D_Mpc,Inc_deg,L36_Lsun,MHI_Msun,Mbar_Msun,gas_fraction,Rdisk_kpc,SBdisk_Lsun_pc2,Vflat_kms,Q,Vbar2_kms2,Vbar_kms,Vobs2_kms2,C_kms2,g_obs_m_s2,g_bar_m_s2,D_DM,log_g_obs,log_g_bar,log_D_DM,valid_acceleration,g_rar_pred_m_s2,log_g_rar_pred,rar_residual_dex,baryon_only_residual_dex,F_disk_kernel_lam_0p25,log_F_disk_kernel_lam_0p25,F_disk_kernel_lam_0p5,log_F_disk_kernel_lam_0p5,F_disk_kernel_lam_0p75,log_F_disk_kernel_lam_0p75,F_disk_kernel_lam_1p0,log_F_disk_kernel_lam_1p0,F_disk_kernel_lam_1p5,log_F_disk_kernel_lam_1p5
NGC5055,4.3,190.0,0.97,5.11,272.18,0.0,518.18,0.0,NGC5055_rotmod.dat,9,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,37067.0883,192.52814937042325,36100.0,-967.0883000000031,2.720747263928874e-10,2.7936337693638504e-10,0.9739097850855469,-9.565311798896067,-9.553830528203713,-0.011481270692353458,True,3.6540369381015964e-10,-9.43722706674467,-0.1280847321513967,-0.011481270692353718,498.14082687481704,2.6973521373152547,501.0648620653721,2.699893948250011,496.13275984805693,2.6955979046243885,486.9218807971824,2.6874592908653874,469.6283433127264,2.671754299851265
NGC5055,5.03,195.0,0.99,8.42,273.73,0.0,418.28,0.0,NGC5055_rotmod.dat,10,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,37534.95285,193.7393941613321,38025.0,490.0471499999985,2.449913170598846e-10,2.4183399170288413e-10,1.0130557550440618,-9.61084930755303,-9.616482655619759,0.00563334806672878,True,3.2697841050467276e-10,-9.485480921676789,-0.1253683858762411,0.005633348066728772,404.60081492924036,2.607026753172591,418.1691682660241,2.621352009004017,424.572128272747,2.6279514807987754,425.67312676859774,2.6290762335351356,423.5064917552242,2.6268600718375956
NGC5055,5.75,201.0,0.45,14.42,276.2,0.0,347.11,0.0,NGC5055_rotmod.dat,11,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,38351.15639999999,195.83451279077443,40401.0,2049.8436000000074,2.2770560708320314e-10,2.1615240589106383e-10,1.0534493296269942,-9.642626275070791,-9.665239926175214,0.022613651104423423,True,3.003133567314921e-10,-9.52242535169784,-0.12020092337295019,0.022613651104423482,335.68277022407773,2.525929050546073,356.7203829709166,2.5523279255953817,370.4425850817143,2.568720906203531,378.547985462187,2.578120939319674,387.14718528159204,2.5878761061124873
NGC5055,6.46,204.0,0.81,19.11,279.72,0.0,262.38,0.0,NGC5055_rotmod.dat,12,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,39486.831300000005,198.71293692158045,41616.0,2129.1686999999947,2.0877441317262647e-10,1.980930419238755e-10,1.0539209814994697,-9.680322728365425,-9.70313077891444,0.022808050549014715,True,2.813349298602293e-10,-9.550776343541209,-0.12954638482421643,0.022808050549015135,280.5485612538966,2.448008045838992,308.5337990785562,2.4893027468109827,327.6677080637682,2.5154336433941493,340.93342056235815,2.532669575750433,357.638115197596,2.553443797422212
NGC5055,7.18,204.0,0.65,22.51,275.62,0.0,205.49,0.0,NGC5055_rotmod.dat,13,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,38489.8923,196.1884102081466,41616.0,3126.1077000000005,1.8783881742272523e-10,1.7372875462226202e-10,1.0812189256242737,-9.72621465461264,-9.7601282935837,0.033913638971058015,True,2.553617019718771e-10,-9.59284423577058,-0.1333704188420608,0.03391363897105926,237.45398015794456,2.3755794535396224,269.67707869828996,2.430844035003555,292.63651908807805,2.466328522229421,309.7730035507719,2.4910435666839943,332.7891014453185,2.522169095083645
NGC5055,7.91,206.0,0.66,25.8,271.43,0.0,160.87,0.0,NGC5055_rotmod.dat,14,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,37502.76245,193.6562997942489,42436.0,4933.237549999998,1.7386309725266886e-10,1.5365129689622226e-10,1.1315433111514697,-9.759792587981508,-9.813463769722631,0.05367118174112304,True,2.3356344938095797e-10,-9.631595119496902,-0.1281974684846059,0.053671181741123064,203.82578540683687,2.309259124476741,238.03269757637202,2.376636618407863,263.65953143130463,2.4210434759261505,283.7242485475821,2.452896454443645,311.70768458402245,2.49374750914658
NGC5055,8.62,206.0,1.54,28.49,267.09,0.0,129.11,0.0,NGC5055_rotmod.dat,15,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,36480.21414999999,190.99794278996828,42436.0,5955.7858500000075,1.5954258692211265e-10,1.3715118618540053e-10,1.1632607151238452,-9.797123370308544,-9.862800431941725,0.06567706163318067,True,2.1531402217099135e-10,-9.66692768613942,-0.13019568416912364,0.06567706163318121,178.8614527442861,2.2525167538470297,213.11098982402655,2.328605846226947,240.46177072576683,2.3810460408655545,262.657911720204,2.419390487052994,294.4225026682236,2.4689709999968534
NGC5055,11.49,206.0,1.9,33.07,245.58,0.0,52.63,0.0,NGC5055_rotmod.dat,16,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,31248.3931,176.77215023866174,42436.0,11187.606899999999,1.1969165354818197e-10,8.813676691635875e-11,1.3580218305689453,-9.921936133172117,-10.054842884574203,0.13290675140208624,True,1.5847222643900985e-10,-9.800046840456911,-0.12188929271520621,0.13290675140208563,91.25800051406513,1.9602709490386456,134.66314750422632,2.1292487610879807,169.5787987816005,2.229371554596905,198.5980968058371,2.297975082272739,241.56149588971113,2.383027710349409
NGC5055,14.3,206.0,0.42,45.73,225.03,0.0,25.15,0.0,NGC5055_rotmod.dat,17,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,27410.48335,165.5611166608875,42436.0,15025.516650000001,9.617182512367907e-11,6.211980891911862e-11,1.5481667892587523,-10.016952141948893,-10.206769888833692,0.18981774688479844,True,1.256540628567391e-10,-9.90082346451083,-0.11612867743806277,0.18981774688479902,44.63448953848744,1.649670572337486,86.77423762948995,1.9383908067887379,124.61181173986003,2.095559210303199,156.96172854430895,2.195793772739247,206.16749858315174,2.314220201691766
NGC5055,17.19,203.0,4.19,47.26,208.52,0.0,9.46,0.0,NGC5055_rotmod.dat,18,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,23973.8028,154.83475966332625,41209.0,17235.1972,7.769009525230531e-11,4.519709342842544e-11,1.7189179515566884,-10.109634346082766,-10.344889493254636,0.23525514717187032,True,1.0247622962028582e-10,-9.989376861846775,-0.12025748423599047,0.2352551471718698,21.891831956555915,1.3402821058042613,57.38592708723267,1.7588054021940807,94.36917113217709,1.9748301405492015,127.64353260265169,2.1059988150185616,180.11998157970396,2.255561893876986
NGC5055,20.07,200.0,1.23,44.56,190.41,0.0,3.58,0.0,NGC5055_rotmod.dat,19,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,20113.57765,141.82234538322936,40000.0,19886.42235,6.458952246027634e-11,3.2478159384529685e-11,1.9887063701966516,-10.189837926381662,-10.48840859124714,0.2985706648654793,True,8.343349167746041e-11,-10.078659580885526,-0.11117834549613548,0.298570664865478,11.409819347582633,1.0572787682596605,39.828209365913395,1.6001907814285572,74.23140838333298,1.8705877004463596,107.07183557742711,2.029675248031767,160.95270495068024,2.206698279780768
NGC5055,22.96,194.0,4.09,40.45,175.86,0.0,1.78,0.0,NGC5055_rotmod.dat,20,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,17099.572300000003,130.76533294417143,37636.0,20536.427699999997,5.312280894491643e-11,2.4135862268378297e-11,2.2009907230252765,-10.274718969087623,-10.617337181133282,0.3426182120456597,True,6.969986678344194e-11,-10.156768051963272,-0.11795091712435024,0.3426182120456591,6.345863159524067,0.8024907028566799,28.886704369480963,1.4606979968185336,60.28073963250088,1.7801785723808676,92.0815482932662,1.9641726130714392,146.34510312368846,2.1653781950175666
NGC5055,25.85,188.0,5.2,37.41,164.23,0.0,0.59,0.0,NGC5055_rotmod.dat,21,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,14885.254549999998,122.00514149002082,35344.0,20458.745450000002,4.431029137567568e-11,1.8661440875724373e-11,2.374430338512417,-10.35349539412474,-10.729054826815805,0.3755594326910643,True,5.98373480933612e-11,-10.22302766203431,-0.1304677320904304,0.3755594326910643,3.7026283994697917,0.5685101278858384,21.793572623949093,1.3383284300482483,50.335785331136535,1.701876848795592,80.89906805021924,1.90794351860883,135.00630466305878,2.1303540500982865
NGC5055,28.74,184.0,1.16,38.46,154.38,0.0,0.15,0.0,NGC5055_rotmod.dat,22,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,13395.763799999999,115.74006998442674,33856.0,20460.2362,3.817669576319709e-11,1.5105328423565954e-11,2.527366151379886,-10.418201663001271,-10.820869827756352,0.40266816475508,True,5.2893693846729027e-11,-10.276596102838557,-0.14160556016271464,0.40266816475508094,2.2708132023781076,0.356181410523999,17.028067583257148,1.231165365194164,43.057576081211856,1.6340495776429642,72.3796234990375,1.8596163196851991,126.06482801069123,2.1005939356489507
NGC5055,31.62,182.0,2.47,40.22,146.2,0.0,0.09,0.0,NGC5055_rotmod.dat,23,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,12304.868399999998,110.92731133494581,33124.0,20819.1316,3.3949264131421614e-11,1.2611436644547252e-11,2.691942646050567,-10.469169634848178,-10.899235437514124,0.43006580266594374,True,4.7671473196389595e-11,-10.321741426818988,-0.14742820802919,0.4300658026659452,1.4694760277187633,0.167162505608101,13.734019704450143,1.1377976661488978,37.63241701908062,1.5755621126684995,65.80523893591727,1.8182604703675789,118.96168738826728,2.0754071157208243
NGC5055,34.51,180.0,3.85,42.57,139.3,0.0,0.04,0.0,NGC5055_rotmod.dat,24,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,11514.449900000001,107.30540480329964,32400.0,20885.5501,3.042632540654808e-11,1.0813037022678859e-11,2.81385565801107,-10.516750494307013,-10.966052310029374,0.44930181572236105,True,4.366697857890688e-11,-10.359846856897159,-0.15690363740985447,0.44930181572236094,0.9925371498209336,-0.003253228987727799,11.376321501885888,1.0560018569899439,33.49097254323604,1.5249277591859751,60.63879036234949,1.7827505292962187,113.24689434907266,2.0540263008786495
NGC5055,37.4,181.0,8.43,40.57,133.34,0.0,0.01,0.0,NGC5055_rotmod.dat,25,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,10535.7027,102.64357115767163,32761.0,22225.2973,2.8388013449595415e-11,9.129381580187987e-12,3.109522063487992,-10.54686499768425,-11.03955864036365,0.4926936426793995,True,3.9683904616420806e-11,-10.401385602900477,-0.1454793947837718,0.4926936426794004,0.6981044013695824,-0.1560796238694181,9.6593292658593,0.9849469704890387,30.30642032767016,1.4815346422815223,56.57096187296804,1.7525935630884897,108.66441764910553,2.036087356887932
NGC5055,40.29,180.0,4.55,41.86,128.12,0.0,0.01,0.0,NGC5055_rotmod.dat,26,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,9959.6268,99.79792983824865,32400.0,22440.3732,2.6061367331347094e-11,8.01115717647929e-12,3.2531339427296615,-10.584002802403903,-11.09630474745361,0.5123019450497063,True,3.68809756059638e-11,-10.433197599150878,-0.15080520325302516,0.5123019450497068,0.510826362577612,-0.29172669788757866,8.39138027467174,0.9238334025891499,27.847404093388796,1.444784716907876,53.37157951807885,1.72731005582654,105.01278124670473,2.0212421608518696
NGC5055,43.17,179.0,0.44,42.92,123.52,0.0,0.0,0.0,NGC5055_rotmod.dat,27,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,9470.7216,97.31763252360797,32041.0,22570.2784,2.4053233544842927e-11,7.1096869162319675e-12,3.383163538457302,-10.61882653191862,-11.148149523538391,0.5293229916197718,True,3.450807325914625e-11,-10.462079288644787,-0.15674724327383238,0.5293229916197717,0.38831550957037786,-0.4108152631075308,7.452810575380665,0.8723200831097133,25.963497522029055,1.4143631955321985,50.88830420831244,1.7066179787718352,102.15602905013878,2.009264002940458
NGC5055,45.92,179.0,1.96,44.68,119.59,0.0,0.0,0.0,NGC5055_rotmod.dat,28,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,9147.186450000001,95.64092455638433,32041.0,22893.81355,2.2612763330376068e-11,6.455577614077987e-12,3.5028257240782503,-10.645646362652268,-11.190064893074746,0.5444185304224767,True,3.271081806359964e-11,-10.48530859448509,-0.16033776816717804,0.5444185304224778,0.31049058261607004,-0.5079515677254012,6.791871531124017,0.8319894625934345,24.60478100639655,1.391019503971327,49.08357705696115,1.690936205226347,100.0739881215734,2.000321207516201
NGC5055,48.81,179.0,2.99,44.56,115.83,0.0,0.0,0.0,NGC5055_rotmod.dat,29,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,8693.88805,93.24102128355308,32041.0,23347.11195,2.1273880191167157e-11,5.772377041013697e-12,3.6854626854782193,-10.672153290918873,-11.238645309338112,0.5664920184192399,True,3.075367305140525e-11,-10.512103007020496,-0.16005028389837683,0.5664920184192397,0.2561218601767735,-0.5915533526171407,6.29513855384209,0.799005293221779,23.5710923664034,1.3723797097075299,47.70807267351135,1.6785918721412805,98.49117418614425,1.9933973150256445
NGC5055,51.7,174.0,3.39,43.74,112.43,0.0,0.0,0.0,NGC5055_rotmod.dat,30,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,8233.440050000001,90.73830530707525,30276.0,22042.55995,1.8978304403717135e-11,5.161075821068043e-12,3.6771993014025766,-10.721742591750882,-11.287259760687927,0.565517168937046,True,2.8921140196706656e-11,-10.538784589269044,-0.18295800248183802,0.5655171689370455,0.22155249361613075,-0.6545233575365396,5.9676003976486625,0.7757997342188896,22.89044650788838,1.3596542642350824,46.806694690289724,1.670307973995399,97.46286023971189,1.988839152459768
NGC5055,54.59,172.0,4.84,41.74,109.32,0.0,0.0,0.0,NGC5055_rotmod.dat,31,8,9.9,55.0,152922000000.0,11722000000.0,92051260000.0,0.16936498207629097,3.2,3348.34,179.0,1,7717.658799999999,87.85020660191984,29584.0,21866.341200000003,1.7562779721363268e-11,4.581650265989751e-12,3.833286851188601,-10.755406745713001,-11.338978065157033,0.5835713194440302,True,2.7099880098077368e-11,-10.56703263063329,-0.1883741150797107,0.5835713194440313,0.20345607458397905,-0.6915293388953957,5.798898911808503,0.7633455380590608,22.54608573583944,1.3530711541571223,46.35618510853018,1.6661076884113748,96.95653946860864,1.986577106445688
NGC5371,1.45,216.0,10.0,0.0,240.9,0.0,1579.45,0.0,NGC5371_rotmod.dat,4,8,39.7,53.0,340393000000.0,11180000000.0,185065900000.0,0.08034651440378805,7.44,1395.82,209.5,1,29016.405000000002,170.3420235878393,46656.0,17639.594999999998,1.042771024333216e-09,6.485225129526202e-10,1.6079180036258798,-8.98181104515525,-9.188074943124407,0.20626389796915617,True,7.290227507519694e-10,-9.13725891835985,0.15544787320459896,0.20626389796915667,1509.7259336758416,3.1788981153096065,1214.5929537101335,3.084430757295615,938.8910305245721,2.9726151901488866,754.1128703058117,2.877436352875604,558.2989558581228,2.74686681562496
NGC5371,2.88,215.0,7.0,0.0,232.56,0.0,725.11,0.0,NGC5371_rotmod.dat,5,8,39.7,53.0,340393000000.0,11180000000.0,185065900000.0,0.08034651440378805,7.44,1395.82,209.5,1,27042.0768,164.44475303274348,46225.0,19182.9232,5.201563286616867e-10,3.0429653623959694e-10,1.7093731499202018,-9.28386611315016,-9.516702991120608,0.23283687797044925,True,3.906521489206896e-10,-9.408209782357014,0.12434366920685491,0.23283687797044905,718.895604045932,2.8566658279648087,661.6473413225319,2.8206265717252346,575.1960362887796,2.7598158846351843,506.46207970085123,2.704546934013807,422.43077557783585,2.625755550569202
NGC5371,4.33,215.0,5.0,0.0,235.54,0.0,586.66,0.0,NGC5371_rotmod.dat,6,8,39.7,53.0,340393000000.0,11180000000.0,185065900000.0,0.08034651440378805,7.44,1395.82,209.5,1,27739.5458,166.5519312406794,46225.0,18485.4542,3.459700292253251e-10,2.0761604047859912e-10,1.6663935427522394,-9.460961521744293,-9.68273909580322,0.22177757405892604,True,2.913684865259676e-10,-9.535557421913918,0.07459590016962458,0.22177757405892606,546.4295489806129,2.7375341764206196,494.83097760704317,2.6944568796852257,442.74471121743215,2.6461533820522787,403.3332734689784,2.6056640511370497,354.97071094460983,2.5501925203793308
NGC5371,5.78,214.0,4.0,0.0,243.76,0.0,431.16,0.0,NGC5371_rotmod.dat,7,8,39.7,53.0,340393000000.0,11180000000.0,185065900000.0,0.08034651440378805,7.44,1395.82,209.5,1,29709.4688,172.36434898203282,45796.0,16086.531200000001,2.567728864003359e-10,1.6657756260801648e-10,1.541461421215313,-9.590450836944285,-9.778383496877414,0.1879326599331285,True,2.4764326844510654e-10,-9.606173472716366,0.01572263577208055,0.18793265993312858,426.79424217935986,2.630218551786642,394.9245473298319,2.596514129022854,361.56960234561234,2.558191911602874,337.7210295008247,2.528558104496261,309.2949360184552,2.490372809504488
NGC5371,7.22,215.0,4.0,0.0,245.32,0.0,356.04,0.0,NGC5371_rotmod.dat,8,8,39.7,53.0,340393000000.0,11180000000.0,185065900000.0,0.08034651440378805,7.44,1395.82,209.5,1,30090.9512,173.46743556068384,46225.0,16134.0488,2.0748618096200246e-10,1.3506666405628956e-10,1.536176098015805,-9.683010822960567,-9.869451826424848,0.18644100346428116,True,2.1298341953726346e-10,-9.671654204466206,-0.01135661849436076,0.1864410034642816,359.59255264146356,2.5558106886779615,330.55151380428373,2.519239150410436,306.77537182493336,2.486820491163983,292.0340789794688,2.4654335344934037,276.0913685116564,2.4410528294340685
NGC5371,8.66,221.0,3.0,0.0,253.0,0.0,328.2,0.0,NGC5371_rotmod.dat,9,8,39.7,53.0,340393000000.0,11180000000.0,185065900000.0,0.08034651440378805,7.44,1395.82,209.5,1,32004.5,178.89801564019652,48841.0,16836.5,1.8277471278955223e-10,1.1976849973328192e-10,1.5260666468777833,-9.738083889869264,-9.92165739055183,0.1835735006825669,True,1.9567969953969278e-10,-9.708454227153423,-0.02962966271584122,0.1835735006825665,314.8238909695042,2.4980676821448515,282.15566528543064,2.4504887747106148,265.0519155585757,2.4233309472665123,256.8424920486712,2.409666875065264,249.9702723248385,2.3978883633402557
NGC5371,11.55,233.0,3.0,11.24,281.58,0.0,253.05,0.0,NGC5371_rotmod.dat,10,8,39.7,53.0,340393000000.0,11180000000.0,185065900000.0,0.08034651440378805,7.44,1395.82,209.5,1,39769.985799999995,199.42413545005027,54289.0,14519.014200000005,1.5232785008194384e-10,1.115893907550965e-10,1.3650746639190405,-9.817220687398263,-9.95237709353052,0.13515640613225696,True,1.8626581600451745e-10,-9.729866840663636,-0.08735384673462754,0.135156406132257,222.4633077185667,2.3472583902857864,202.88125991865604,2.3072419332344705,200.4940195750652,2.3021014228201193,203.0122118764966,2.3075221629923246,209.83042353126683,2.3218684572314006
NGC5371,14.48,237.0,3.0,27.45,299.81,0.0,153.39,0.0,NGC5371_rotmod.dat,11,8,39.7,53.0,340393000000.0,11180000000.0,185065900000.0,0.08034651440378805,7.44,1395.82,209.5,1,45696.52055,213.76744501911418,56169.0,10472.479449999999,1.2571224579337053e-10,1.0227371367272711e-10,1.229174548170276,-9.900622415063058,-9.990235974047625,0.08961355898456602,True,1.7538166408309797e-10,-9.75601581350012,-0.1446066015629377,0.08961355898456702,144.51252906688075,2.1599055015474145,144.9212153310159,2.1611319674363383,154.15397458410186,2.1879547267121566,164.16015749309102,2.215267760088323,180.3419291698236,2.2560967111376593
